Parent_1_Crop,Parent_2_Crop,Hybrid_Crop,Parent_1_A,Parent_1_T,Parent_1_G,Parent_1_C,Parent_2_A,Parent_2_T,Parent_2_G,Parent_2_C,GC_Content (%),SNP_Count,Yield_Potential (kg/ha),Drought_Resistance_Score,Disease_Resistance_Score
Teff,Finger Millet,Amaranth,0.18718878370338218,0.16959649775135813,0.08707689855483275,0.5561378199904269,0.13993220268272497,0.2151859607680468,0.01816582901901898,0.6267160075302094,63.56153385316193,2660,4704.537655008064,10,7
Pearl Millet,Finger Millet,Finger Millet,0.39504498242444064,0.20269945859288008,0.17075531036982444,0.23150024861285487,0.20969954680550282,0.042088475133866286,0.3788243579819764,0.3693876200786545,59.12507271134864,1078,3302.048994643851,7,3
Pearl Millet,Pearl Millet,Buckwheat,0.11288361461602005,0.43133947715911597,0.3974047903088326,0.058372117916031356,0.1019875451657921,0.3703641317434306,0.48671903404177447,0.04092928904900284,30.481775278727106,1383,3393.941789878631,10,4
Pearl Millet,Teff,Pearl Millet,0.26653641717595333,0.03477394806856471,0.4461906021483004,0.2524990326071816,0.040025092221533234,0.06312638833118797,0.43320660800493144,0.46364191144234745,41.33897232607007,4741,2739.9081871532226,2,6
Finger Millet,Finger Millet,Amaranth,0.5401069818364085,0.11677656427699779,0.2178530278086424,0.1252634260779515,0.2005974050361257,0.05528877757390325,0.42550794116174473,0.3186058762282264,32.22550586166028,4869,3623.032322261135,8,4
Finger Millet,Finger Millet,Amaranth,0.587729950979345,0.013150274844514018,0.32403742097653926,0.0750823531996018,0.15669265722395428,0.5675947280136631,0.24882558613417768,0.02688702862820503,47.06286232320095,4515,4228.934311366818,8,6
Finger Millet,Teff,Fonio,0.06874792591015254,0.15684306017002347,0.2917679399397022,0.48264107398012174,0.706081672087074,0.16310412880428685,0.11796371842472023,0.012850480683918994,56.0165407317335,2933,2342.921305277473,9,10
Pearl Millet,Finger Millet,Quinoa,0.24704011596916559,0.4301329559043371,0.26019545144959316,0.0626314766769041,0.04344714267440938,0.2757165798483546,0.22477626577738558,0.4560600116998502,50.94307830960847,4078,2209.69940780225,10,4
Teff,Pearl Millet,Buckwheat,0.03002023823011135,0.2951388532593219,0.048797738765650175,0.6260431697449166,0.22775952660218668,0.07890619705006195,0.2766942436842555,0.416640032663496,56.934533479384726,3580,2336.457644097877,9,2
Finger Millet,Teff,Teff,0.11826726428922629,0.3053245973168397,0.2574101243343798,0.31899801405955414,0.2736410012333261,0.5615522534632665,0.10090354237659001,0.06390320292681738,49.58907866483638,2164,1098.9845062445168,8,5
Finger Millet,Finger Millet,Fonio,0.6877692351864224,0.02161094401050754,0.2084027678505411,0.08221705295252896,0.013221677705018645,0.3470528109891401,0.16659559999479281,0.47312991131104837,60.658622101546015,2953,4698.326903972953,9,1
Pearl Millet,Finger Millet,Finger Millet,0.057742924243999245,0.5015106262018125,0.36517529838602386,0.07557115116816444,0.045061359929825025,0.36692243548891973,0.22801524938514353,0.3600009551961116,42.38946637902728,716,1921.3296031545765,5,8
Teff,Pearl Millet,Fonio,0.3436482087364102,0.55598351572134,0.09675068113172682,0.0036175944105230613,0.5372843358201492,0.37790241016528964,0.05800951710868466,0.02680373690587637,69.83342488210175,3933,1008.5024014648556,6,2
Pearl Millet,Finger Millet,Amaranth,0.19023756690005295,0.2936418634123149,0.42256713579259686,0.09355343389503525,0.7856920493289657,0.025696083732305218,0.1759090515561981,0.012702815382530881,63.72586563235609,2410,4097.855496744301,4,8
Pearl Millet,Teff,Fonio,0.14400714194133538,0.2951829576456142,0.3044523219203918,0.25635757849265867,0.09237075997456168,0.16128774051341774,0.12190857186726538,0.6244329276447552,46.99208702897415,4001,1403.3289479340679,6,8
Pearl Millet,Finger Millet,Sorghum,0.0869102475456536,0.37780433334853336,0.2917725818121682,0.24351283729364492,0.20391262106157118,0.03483735871082796,0.058760017973515426,0.7024900022540854,40.91045973756208,3362,3187.005666831677,4,8
Teff,Pearl Millet,Finger Millet,0.7320005707165523,0.08488227904684864,0.10546061285784371,0.07765653737875546,0.3149184298168162,0.27438310183728715,0.3838546325538161,0.026843835792080332,49.98711951345368,3207,3305.742627398059,4,2
Teff,Finger Millet,Pearl Millet,0.12523373766030416,0.09246096275010782,0.4363396007290169,0.34596569886057105,0.6255453861552188,0.2278160573725436,0.030193133955478412,0.11644542251675917,35.045334078745455,3477,3770.395703350631,8,6
Finger Millet,Teff,Sorghum,0.6985905265126122,0.17601973456983944,0.1216254027571934,0.00376433616035484,0.13712987678650473,0.704191621733831,0.05282455771983591,0.10585394375982835,69.8802205873125,4558,4344.8154588606285,9,2
Finger Millet,Finger Millet,Sorghum,0.04375216650019466,0.5044720299861086,0.1532955441826914,0.29848025933100536,0.045990309715669454,0.20169026503148688,0.6124623466566763,0.1398570785961672,53.95887754471548,3490,3834.78054179888,10,4
Pearl Millet,Finger Millet,Finger Millet,0.1972749344667622,0.3229167085511924,0.11385790548838545,0.36595045149365996,0.02281333419089342,0.3797997863266504,0.47732475937424873,0.1200621201082075,35.54579267454286,1726,3231.745171600246,5,5
Teff,Finger Millet,Sorghum,0.5717333104315897,0.0103857274661515,0.3712375486102124,0.04664341349204641,0.09074661885025583,0.1094899105069155,0.40375961200479754,0.3960038586380311,56.83626765132722,4662,1109.780214945868,4,5
Pearl Millet,Finger Millet,Quinoa,0.32477026780726126,0.10985952384232091,0.1713774912854941,0.39399271706492384,0.37981952865788904,0.03549255451395434,0.06589889435685474,0.518789022471302,38.46890647415223,1718,3944.9653969609035,7,3
Teff,Finger Millet,Fonio,0.7439698792673387,0.012497418052736142,0.0734338036312614,0.17009889904866377,0.016524022779624392,0.4505181126199027,0.5151905266925529,0.017767337907920035,64.42980674677045,3776,2438.193703712383,7,1
Finger Millet,Finger Millet,Pearl Millet,0.318155330909588,0.15567117111802936,0.3127648171558465,0.2134086808165362,0.1303560620856011,0.544162368571752,0.2940815058322627,0.03140006351038413,38.15615727299729,4332,4072.5834231880026,1,2
Teff,Teff,Sorghum,0.06425521707076282,0.0569612008237523,0.047901422807208965,0.8308821592982759,0.05005920663789125,0.04096624473218544,0.038864778841201354,0.8701097697887219,44.140117712348435,3649,2025.186829549341,2,7
Finger Millet,Finger Millet,Fonio,0.2635828761246881,0.2528559018019138,0.44163655850596256,0.041924663567435544,0.13806199623800047,0.2336241415436057,0.49078537077963574,0.13752849143875814,41.25921180837679,3096,4192.057175744702,10,3
Teff,Finger Millet,Fonio,0.05352257404083485,0.19921640631824966,0.4136940058587917,0.33356701378212383,0.03831373200546471,0.1418716408105234,0.3887711017898016,0.43104352539421026,58.28527297266099,2279,2419.7045580215863,1,2
Teff,Finger Millet,Fonio,0.4685792490162198,0.09769916630800393,0.3453394273510593,0.08838215732471703,0.7506538791101823,0.006431018342065212,0.11848632086408768,0.12442878168366463,39.242453407285666,4814,3764.9566004932994,4,4
Pearl Millet,Finger Millet,Amaranth,0.07658316437673698,0.10238164560531418,0.02179145461061117,0.7992437354073375,0.20891739614051055,0.16046620807336381,0.1812466242550244,0.44936977153110114,51.99536925761643,2451,4966.673386635461,8,10
Finger Millet,Pearl Millet,Finger Millet,0.07167618047922353,0.14741736953593076,0.2794677018074958,0.5014387481773499,0.21850565547297596,0.1991289213339093,0.5225015618374457,0.05986386135566921,68.07667488563798,1567,3205.882362739466,4,7
Finger Millet,Teff,Quinoa,0.37842948280562494,0.2921659985963014,0.2671490167584562,0.06225550183961746,0.1661049995148075,0.2581689817338722,0.24590519153437845,0.3298208272169419,30.359339399221206,2105,4773.239848082758,6,7
Pearl Millet,Finger Millet,Buckwheat,0.03667439669364779,0.12754628180774527,0.18225255299710716,0.6535267685014997,0.2788478605653161,0.24333582227818523,0.46413649724031686,0.013679819916181833,41.1636396872407,1957,1776.8152157530176,10,5
Teff,Teff,Sorghum,0.07313677079052791,0.22512153496816856,0.1300856581438418,0.5716560360974617,0.044701605163287035,0.35288241367663814,0.08465885281326758,0.5177571283468072,50.94426123167986,2721,1588.9601403155648,8,7
Finger Millet,Teff,Sorghum,0.2054692407890415,0.1868235732997136,0.12557168075885533,0.4821355051523895,0.14262411844572057,0.01707539984090892,0.3052485896132293,0.5350518921001411,62.412353499885654,3520,4024.8581528617174,3,10
Pearl Millet,Pearl Millet,Sorghum,0.07952514554447625,0.11552724425242487,0.1451659364348382,0.6597816737682606,0.039094767669314426,0.40602571687908173,0.3555963992635662,0.19928311618803768,60.053416838046054,3224,3441.7333672255136,2,6
Teff,Finger Millet,Buckwheat,0.2302009856924336,0.09507623742261374,0.3324439326752832,0.34227884420966936,0.4786876303065207,0.31703792974699324,0.18281302571047692,0.02146141423600909,68.21052980307907,4940,1808.5359353837239,1,2
Teff,Finger Millet,Buckwheat,0.3558323202916422,0.1688891839614371,0.3117236168644444,0.16355487888247627,0.13780216330522874,0.1530211020057292,0.563313120081579,0.14586361460746294,50.88778468816656,2107,1275.2030736814897,9,4
Pearl Millet,Finger Millet,Finger Millet,0.3837510258938753,0.13961936289845886,0.15344000268469143,0.32318960852297457,0.24027233368092643,0.2943777736194075,0.27425135720683763,0.19109853549282843,42.9306447999208,2165,4335.3743723528005,2,10
Pearl Millet,Pearl Millet,Pearl Millet,0.04462312516861006,0.41249028430811746,0.5083048647476769,0.03458172577559549,0.12598157061315818,0.14064673833641675,0.5222188333288496,0.2111528577215756,32.2926747070236,2483,4514.039865496967,5,10
Pearl Millet,Finger Millet,Buckwheat,0.36014018691081556,0.34902796881518383,0.10352616239791167,0.18730568187608906,0.12474135886924416,0.16964519192308933,0.23768439570779165,0.4679290534998749,34.23472549340441,1880,4149.985019988073,3,7
Teff,Teff,Amaranth,0.5318383581758367,0.035757932840959655,0.4280801644858589,0.004323544497344653,0.024061011885567446,0.28655172726551303,0.09951843901973062,0.5898688218291889,46.677571676872866,2849,3070.4586960165143,4,2
Teff,Teff,Amaranth,0.06216021587304651,0.6775282409360521,0.06971879856872396,0.1905927446221774,0.34416580530104884,0.20857596834754058,0.04646378586217014,0.40079444048924046,55.05207390420921,4291,1171.1590251367436,6,9
Pearl Millet,Teff,Pearl Millet,0.14483660900901793,0.6845075947385492,0.05597492324375572,0.11468087300867721,0.10831309818394724,0.3424992775472882,0.5049173436944041,0.044270280574360305,42.02071936004377,2368,3830.5239410248923,6,5
Teff,Teff,Finger Millet,0.01867892025298143,0.19007902995537487,0.7790394485346521,0.01220260125699156,0.6367315003001899,0.14442679712153875,0.07673793814233666,0.14210376443593456,66.08023756758018,2331,3412.492835835313,4,1
Pearl Millet,Finger Millet,Teff,0.27099472927609686,0.4802796209727279,0.07672850261882046,0.1719971471323549,0.1329098763001702,0.22994492428736513,0.1608102096128369,0.47633498979962774,45.4910811067809,2773,2837.8657122644217,8,10
Teff,Teff,Fonio,0.17570973893917347,0.23004692444417857,0.379355352111501,0.21488798450514687,0.8165264194348709,0.09034344626978662,0.03135446435532887,0.06177566994001341,33.14516743974038,2902,1540.466217193004,1,8
Finger Millet,Pearl Millet,Pearl Millet,0.5144259203408225,0.1234675247225484,0.12182386447050433,0.2402826904661249,0.007070707738538983,0.10904250437725209,0.05160903316955641,0.8322777547146525,36.717094862135944,3546,4881.225074513752,9,8
Finger Millet,Finger Millet,Buckwheat,0.49963799174104045,0.11262166920699014,0.23749627137784224,0.15024406767412724,0.23555936328361263,0.2921328328253528,0.05801705362712054,0.414290750263914,49.04661082609571,2144,2641.751311774071,2,3
Finger Millet,Teff,Fonio,0.12082711639639768,0.6205503690147035,0.24212983687511222,0.01649267771378663,0.4566227481964601,0.10821841117837651,0.15424423614235938,0.2809146044828039,48.809842007716405,4777,1859.772376614921,3,3
Finger Millet,Pearl Millet,Buckwheat,0.15331107299665217,0.31302611022734206,0.3076205474133997,0.22604226936260616,0.2788483935145355,0.49206940443647107,0.07483326910263054,0.15424893294636297,33.04856510280379,2397,2866.3439646163733,10,1
Pearl Millet,Pearl Millet,Quinoa,0.10423568113313578,0.030815412451413223,0.14229615935114204,0.7226527470643089,0.11003685025671182,0.20877514169038974,0.453984325746678,0.2272036823062205,30.86552625842256,2062,3309.0583057786207,8,7
Pearl Millet,Teff,Fonio,0.36374124078518655,0.3644094558919588,0.11657421203712055,0.1552750912857341,0.1893481554251315,0.31329783266261263,0.17242332116503273,0.324930690747223,60.96965959371802,1001,4350.431473345711,4,5
Teff,Teff,Amaranth,0.6670377988938168,0.06932766711683629,0.034121280597985436,0.22951325339136142,0.14172717954749553,0.5372444661519226,0.07164697309008644,0.2493813812104955,64.20174952248476,531,2601.4154857738713,3,4
Finger Millet,Teff,Quinoa,0.24946154418282587,0.6523316619667868,0.06298049868607074,0.035226295164316516,0.31211274968652203,0.23519127423935737,0.39595291695640306,0.05674305911771765,46.68585547073446,4405,1107.3635854481308,6,7
Teff,Teff,Pearl Millet,0.012505095401310425,0.20336022583788868,0.05152855479259856,0.7326061239682022,0.10862036331926146,0.4983762790248424,0.22742053376119042,0.16558282389470566,39.039379735428454,640,3392.65551290895,2,6
Finger Millet,Pearl Millet,Quinoa,0.17511524962634073,0.08304458419709192,0.7101132591963617,0.03172690698020565,0.3357874015089391,0.2186111552654453,0.23982419472651106,0.2057772484991045,36.22378204689906,3096,2995.680965210588,6,6
Finger Millet,Pearl Millet,Quinoa,0.07324620445775787,0.029101889602486577,0.21971453930008225,0.6779373666396732,0.21212822857895233,0.17711972662330527,0.1520566976703672,0.4586953471273752,54.072433379821,4116,4079.260721665638,9,7
Finger Millet,Finger Millet,Sorghum,0.3147695133005074,0.2974490793876902,0.301840745091821,0.08594066221998131,0.4044651325257443,0.43939237996415037,0.11804123279258351,0.03810125471752181,54.18227358952508,1661,4786.3709094009455,1,2
Finger Millet,Pearl Millet,Sorghum,0.2171551474824861,0.505860615427968,0.11938915167749951,0.15759508541204645,0.13750142079729438,0.6502718149982912,0.11320721652736006,0.09901954767705434,56.432585467864456,3826,1854.2380504579908,3,3
Teff,Finger Millet,Buckwheat,0.3332086681027527,0.23378038961568726,0.21763003498039615,0.21538090730116388,0.504871951940852,0.017162556757284175,0.2657599777249805,0.21220551357688328,32.23694590262766,4809,1429.3626452113424,8,5
Pearl Millet,Finger Millet,Buckwheat,0.6582632666932458,0.07833291255659497,0.18286627596403027,0.08053754478612883,0.5310480346130128,0.29461880927224815,0.004907000703852454,0.16942615541088663,51.30147544215127,691,4805.456526995253,2,6
Finger Millet,Finger Millet,Sorghum,0.4104375792853322,0.02294105330761341,0.30279056018165984,0.26383080722539454,0.36152905035134214,0.014013840782116378,0.03884472793379393,0.5856123809327476,60.86186590452078,2179,1561.643990886635,4,5
Teff,Finger Millet,Amaranth,0.22129471356096644,0.1566462247372435,0.47700261817228,0.14505644352951005,0.008609048512617016,0.9669873077605077,0.012033321601546772,0.01237032212532855,38.49332259553385,1864,2821.388084879402,3,5
Teff,Finger Millet,Amaranth,0.18813378874234737,0.039693922621187594,0.1720809446107097,0.6000913440257554,0.31526367181482184,0.18671341076660813,0.49530292283922395,0.002719994579346104,63.64383126957172,4008,1013.7824629777712,4,8
Pearl Millet,Teff,Finger Millet,0.009271069786527067,0.39177456731887744,0.4116454585006206,0.1873089043939748,0.322869109087596,0.24554390512710375,0.4245007533914866,0.007086232393813808,59.553602710668216,4381,2615.1185035242524,1,1
Pearl Millet,Pearl Millet,Quinoa,0.5616203085451278,0.03813943586144059,0.12997272097115342,0.27026753462227815,0.3615953746804488,0.30588314030451397,0.2960542410615285,0.036467243953508706,44.658226202528596,4813,1121.3078490001167,7,10
Pearl Millet,Pearl Millet,Buckwheat,0.30732741622996984,0.5158818775910097,0.13050638502125703,0.04628432115776341,0.04489807544574923,0.24489509926192254,0.2564847228810499,0.45372210241127825,61.4244374749379,2836,4652.251000207224,3,3
Pearl Millet,Pearl Millet,Pearl Millet,0.07307999110407042,0.47873693950257273,0.08662094805161104,0.3615621213417458,0.44442329354254684,0.044326928185397026,0.012293615088368936,0.4989561631836872,65.45545577646035,956,1112.5249575633118,10,10
Teff,Pearl Millet,Quinoa,0.32337537494965946,0.22984518753847855,0.39793670895929506,0.048842728552566946,0.30619332025331425,0.4532533411226443,0.23968414794705398,0.000869190676987502,50.422497487421396,4634,4019.5847013056227,7,9
Teff,Finger Millet,Amaranth,0.28961517958627536,0.22798836937521083,0.33237923965234567,0.15001721138616825,0.1673951253842465,0.1294946030428046,0.44076637260514795,0.2623438989678008,31.142878516980993,3263,1665.214612368955,6,10
Finger Millet,Finger Millet,Pearl Millet,0.23434554735175833,0.05284331161005804,0.702178186557602,0.010632954480581606,0.11850317582871224,0.02444788249457701,0.8558190069612515,0.0012299347154592546,56.470886464600454,3338,3061.698915193864,5,5
